id,current_rating,potential_rating,height,weight,preferred_foot,skill_moves,value,wage,ball_control,strength,long_shots_level
176942,70,70,189,78,Right,3,750,4.1,67,74,Good
256158,68,79,183,79,Left,2,2.300.000,4,64,67,Fair
244889,64,73,182,73,Right,2,1.100.000,1.8,70,68,Good
254470,62,78,177,68,Left,2,900,5,61,55,Fair
250960,53,69,180,75,Left,2,210,1.3,56,57,Fair
235499,72,72,190,83,Right,2,1.700.000,31,56,90,Fair
230361,74,74,172,64,Right,3,4.000.000,9,73,46,Good
251672,62,67,178,68,Left,2,500,2.5,55,52,Fair
259242,56,70,181,77,Right,2,325,1.3,58,55,Good
240599,60,71,182,70,Right,3,500,1.3,63,55,Good
152908,77,77,175,65,Right,4,4.400.000,70,77,62,Good
221120,65,68,188,75,Right,3,850,2,66,68,Good
248003,70,73,187,82,Right,2,1.600.000,4.7,60,82,Fair
254020,60,75,185,75,Left,3,550,2.4,65,53,Good
231823,72,79,190,81,Left,2,4.000.000,16,70,76,Fair
207442,61,61,178,78,Right,3,190,1.3,64,62,Good
193851,69,69,174,72,Right,3,1.300.000,6.5,73,63,Good
213051,76,77,181,74,Right,3,6.500.000,55,75,68,Good
258900,60,76,173,72,Right,2,550,3.1,65,46,Good
224322,61,71,187,70,Right,1,575,1.3,21,55,Fair
215886,71,71,186,78,Right,3,1.400.000,5.1,71,83,Excellent
255261,51,59,184,87,Right,2,120,2.2,44,77,Good
228751,66,74,178,68,Right,3,1.700.000,3.9,70,53,Good
235860,63,74,196,85,Left,1,,,13,57,Fair
234772,74,74,175,64,Right,3,3.700.000,23.5,69,43,Good
254889,66,66,168,65,Right,3,775,1.5,65,54,Excellent
170879,64,64,185,72,Right,3,350,7.7,64,65,Good
221989,63,66,186,77,Left,2,500,1.3,53,75,Fair
241388,62,76,195,97,Right,1,775,1.4,14,74,Fair
244470,78,78,175,76,Right,3,12.000.000,35,76,76,Good
212210,67,72,187,77,Right,3,1.400.000,4,66,66,Good
182743,67,67,195,88,Left,1,300,2.2,20,67,Fair
234322,58,60,184,83,Right,2,200,1.3,40,75,Fair
176104,73,73,184,80,Left,4,1.700.000,22,80,71,Excellent
193152,78,78,187,89,Right,1,6.500.000,17,12,80,Fair
173306,78,78,181,76,Right,4,8.000.000,40,81,64,Good
244020,65,73,193,79,Right,1,1.300.000,1.3,24,76,Fair
258003,49,66,183,67,Right,2,100,1.3,42,48,Fair
225533,66,71,190,74,Left,2,1.200.000,3.9,62,79,Good
247821,53,70,183,65,Right,3,220,1.3,52,50,Good
217696,67,67,186,85,Right,1,300,4.5,23,67,Fair
186887,69,69,186,77,Right,3,1.100.000,3.9,71,82,Excellent
222022,72,75,176,72,Right,3,2.500.000,11,72,66,Good
209372,69,70,169,63,Right,3,1.400.000,4.9,72,49,Good
222188,61,61,171,66,Right,3,300,2.1,58,39,Good
222472,65,69,188,78,Right,2,775,1.9,58,74,Good
208830,86,86,179,74,Right,3,39.000.000,145,81,68,Good
239394,67,73,173,70,Right,3,1.400.000,4.9,68,48,Good
226431,67,78,168,61,Right,3,2.100.000,3,70,57,Good
208099,70,70,192,87,Right,2,1.200.000,5.3,55,90,Fair
211742,67,67,182,75,Left,3,775,4.1,64,62,Good
196887,64,64,176,70,Right,2,160,2.3,63,57,Fair
205351,71,72,171,62,Right,3,2.000.000,16,75,30,Good
253531,65,68,170,67,Right,2,775,3.6,60,54,Good
257821,69,76,176,68,Right,4,2.500.000,6.2,70,45,Good
189271,80,80,176,74,Right,3,18.500.000,36,80,78,Excellent
237220,60,65,178,68,Right,2,300,1.3,58,57,Fair
219688,69,70,190,84,Right,2,1.200.000,11,64,73,Good
223633,71,74,184,76,Left,3,2.100.000,9.4,71,65,Good
184013,65,65,180,79,Right,2,325,1.8,58,81,Good
256699,62,65,185,77,Right,1,350,1.3,22,56,Fair
248687,65,80,188,81,Right,2,1.400.000,4.2,47,76,Fair
237670,72,81,179,72,Left,4,4.900.000,9,75,62,Excellent
223263,62,64,180,77,Right,2,375,1.3,58,76,Fair
243862,69,74,170,66,Left,3,1.900.000,4.1,70,81,Good
214110,69,69,181,76,Right,1,130,3.5,31,54,Fair
257964,51,69,180,73,Right,2,130,1.3,44,49,Good
222864,62,68,191,75,Right,1,450,2,20,45,Fair
240258,63,63,188,87,Right,2,425,1.4,65,81,Good
242265,69,81,169,71,Right,2,3.000.000,13,69,65,Good
157931,66,66,173,70,Right,3,250,1.3,66,66,Good
156623,72,72,177,71,Left,3,2.200.000,10.5,76,64,Good
259079,56,68,176,70,Left,2,300,1.3,48,52,Fair
247067,62,68,180,68,Right,1,450,2,17,61,Fair
211607,65,71,174,73,Left,3,1.000.000,2.2,65,60,Good
251760,62,70,193,80,Right,2,750,1.4,44,77,Fair
259350,53,77,175,76,Right,2,275,1.3,58,53,Good
239951,63,70,174,65,Right,2,825,2.7,57,60,Good
238643,67,67,184,80,Right,3,900,5.4,62,69,Good
225972,62,64,176,73,Right,3,450,2.8,62,72,Good
221931,71,72,185,80,Left,4,1.900.000,12.5,74,73,Excellent
254831,60,74,172,73,Right,3,525,1.5,58,34,Good
255723,58,58,179,85,Right,2,200,2.6,65,71,Good
248812,70,77,169,65,Right,3,2.700.000,4.9,71,39,Good
194785,66,66,188,76,Right,2,650,3.8,58,77,Good
158144,74,74,178,71,Right,3,1.200.000,6.1,78,62,Excellent
201484,66,66,180,84,Right,3,800,1.3,67,68,Good
195897,61,61,176,76,Right,2,220,2.6,62,59,Fair
215097,67,70,183,77,Right,1,900,1.6,26,58,Fair
258111,58,64,180,72,Right,2,300,1.5,55,59,Good
24630,79,79,188,92,Right,1,400,26.5,23,70,Fair
255373,52,72,175,70,Right,2,200,1.4,47,38,Good
235972,60,71,179,83,Right,2,500,1.3,60,78,Good
234660,70,77,188,74,Right,2,2.700.000,5.4,67,75,Good
197900,73,73,188,87,Left,3,2.800.000,13,76,79,Excellent
225071,70,75,185,68,Right,3,2.000.000,5.1,68,71,Good
258541,48,67,176,72,Right,2,100,1.3,30,47,Fair
252459,58,76,176,66,Right,3,475,1.3,54,43,Good
193105,82,86,195,94,Right,1,29.000.000,65,22,80,Fair
244077,58,71,181,71,Right,2,450,1.8,64,64,Good
225564,66,70,180,78,Right,2,1.100.000,2.2,69,70,Good
258054,63,70,185,76,Left,2,875,2,64,63,Good
213905,67,71,193,75,Right,2,1.300.000,12,58,76,Good
241275,63,70,180,78,Right,3,875,1.3,66,62,Good
254974,59,67,178,76,Left,2,450,2.1,62,56,Good
256949,53,70,185,73,Right,2,220,1.3,59,47,Good
255666,54,56,179,77,Left,2,100,2.1,31,59,Fair
228356,62,69,181,75,Left,3,725,2.4,60,55,Good
231527,66,74,178,74,Left,2,1.600.000,1.5,59,70,Fair
206654,75,78,193,87,Left,2,6.000.000,49,60,86,Good
199158,75,76,183,74,Right,3,4.900.000,21.5,72,73,Excellent
225134,66,78,191,70,Right,1,1.600.000,2.2,20,56,Fair
243618,58,73,172,65,Right,3,425,1.3,64,39,Good
255236,61,73,187,75,Right,1,600,1.3,20,48,Fair
234725,74,82,187,80,Right,3,8.000.000,8.3,72,90,Good
233849,71,74,176,69,Right,3,2.100.000,7.1,68,65,Fair
251275,52,72,183,75,Right,2,200,1.3,46,60,Good
253248,64,64,178,85,Left,2,90,2.3,54,72,Good
231874,70,78,186,77,Left,3,3.100.000,10.5,66,69,Fair
186307,73,73,171,65,Right,4,2.600.000,10.5,77,63,Excellent
238356,58,68,189,83,Right,2,375,1.3,30,83,Fair
246949,70,78,174,72,Left,2,3.200.000,4.6,68,64,Good
163351,62,62,180,70,Right,2,130,1.6,62,70,Good
201938,73,74,177,72,Right,4,3.200.000,17.5,75,57,Excellent
248054,62,69,180,68,Right,1,600,1.3,17,38,Fair
202617,67,68,189,80,Right,1,700,4.9,32,66,Fair
230336,75,75,169,68,Right,2,3.300.000,13.5,71,64,Excellent
195481,61,61,188,78,Right,2,300,7.1,61,77,Good
251625,59,72,184,75,Right,3,475,4,64,64,Good
205078,62,62,167,69,Right,2,350,2.2,53,75,Good
239814,67,73,184,84,Right,2,1.300.000,5,59,83,Fair
198749,70,70,178,72,Right,3,1.300.000,4.2,72,66,Good
209958,63,63,194,86,Right,2,350,1.3,55,77,Fair
184290,67,67,194,82,Right,2,775,4.4,65,85,Good
240034,72,73,185,88,Right,2,2.000.000,11,65,90,Good
154472,78,78,188,72,Right,3,4.300.000,21,79,89,Excellent
254427,65,65,172,76,Right,3,550,3.8,64,71,Good
205582,64,64,180,82,Right,3,575,2.5,61,61,Good
235134,75,79,188,73,Right,3,6.500.000,11.5,75,82,Good
237109,72,72,173,72,Right,3,2.200.000,11.5,74,59,Fair
226295,64,73,173,65,Left,3,1.200.000,1.3,75,33,Good
156438,64,64,193,88,Right,1,15,2.6,23,68,Fair
178090,75,75,176,79,Right,3,4.000.000,15,78,63,Excellent
233994,72,72,183,79,Right,2,2.100.000,6,64,79,Fair
254450,66,66,179,79,Left,3,650,4.9,62,62,Good
253395,53,68,187,80,Right,2,190,1.3,37,68,Fair
235143,62,70,180,77,Right,2,775,2.2,56,73,Fair
248189,56,65,173,70,Left,2,300,2.4,58,45,Good
230341,75,75,182,81,Left,2,5.500.000,17.5,68,76,Good
256197,58,78,183,66,Left,2,475,1.3,55,64,Fair
223097,64,70,170,69,Right,3,825,3.1,68,67,Good
242584,62,66,172,70,Left,3,475,1.3,64,65,Good
199986,75,75,178,76,Right,2,2.400.000,20.5,74,75,Excellent
216273,64,64,188,85,Right,2,,,64,82,Good
235513,69,74,191,85,Right,2,1.900.000,7.6,60,86,Good
248023,68,68,184,81,Left,2,900,3.5,63,70,Good
229530,63,66,188,84,Right,1,425,1.3,22,73,Fair
258920,50,62,178,70,Right,2,90,1.3,30,48,Fair
186370,62,62,191,83,Right,2,300,1.3,50,77,Fair
245611,59,71,185,81,Right,2,500,3.9,53,64,Good
209885,67,67,186,84,Right,3,900,7.8,65,82,Good
208797,62,63,168,70,Left,3,400,2.8,66,32,Good
224302,67,75,187,77,Right,2,1.900.000,3.1,47,72,Fair
241652,65,66,185,82,Right,3,775,1.3,67,76,Good
240940,60,75,177,73,Right,2,550,2.1,57,61,Good
235840,68,77,187,81,Right,1,2.100.000,3.8,20,62,Fair
174549,73,73,176,72,Right,5,1.300.000,12.5,80,64,Excellent
255241,66,80,180,73,Right,3,1.800.000,3.8,69,65,Good
228771,62,70,175,75,Right,2,750,1.4,52,66,Fair
233097,71,80,185,81,Left,2,3.500.000,5.8,60,80,Fair
236295,74,77,178,68,Left,3,4.900.000,16.5,75,60,Good
231550,67,67,180,70,Right,2,775,4.8,60,52,Good
256894,63,77,173,68,Right,3,1.000.000,2.7,60,59,Good
257786,60,76,180,70,Left,2,550,1.6,39,53,Fair
193522,65,65,178,72,Right,3,220,3.6,64,59,Good
223994,72,72,188,81,Right,3,2.200.000,4,73,78,Good
212230,69,70,175,66,Left,4,1.500.000,6.4,70,41,Good
243395,64,69,182,67,Right,3,750,2.2,65,63,Fair
220711,64,64,182,75,Right,2,475,1.3,57,71,Good
183871,74,74,173,66,Right,3,3.000.000,8.5,74,55,Good
241202,76,85,183,71,Right,3,15.500.000,20,76,66,Excellent
254903,65,66,182,77,Right,1,525,2.3,12,63,Fair
228321,72,79,168,67,Right,3,4.000.000,15.5,69,67,Good
255611,59,79,186,76,Right,3,550,1.7,62,53,Good
54050,77,77,176,83,Right,3,4.400.000,28,82,78,Excellent
244000,59,69,188,76,Right,2,425,1.3,55,62,Fair
258023,54,72,185,75,Left,2,220,1.3,54,69,Fair
205849,81,82,193,83,Right,1,18.000.000,17.5,23,62,Fair
209493,64,66,185,91,Right,2,575,2.2,50,79,Fair
258536,66,83,180,75,Left,3,2.000.000,3.9,64,78,Good
239025,70,81,187,73,Right,3,3.200.000,7.8,68,69,Good
209169,61,61,185,77,Left,2,200,2.8,53,82,Fair
240805,57,69,175,75,Right,2,350,1.4,61,60,Good
257293,63,71,188,80,Right,2,1.000.000,1.3,64,67,Good
158133,77,77,178,84,Right,4,,,78,78,Excellent
168585,73,73,189,80,Right,2,725,5.5,60,91,Good
243680,64,71,171,61,Right,2,1.100.000,2.2,63,39,Good
239475,70,75,175,62,Right,3,2.200.000,14,72,62,Good
225456,69,70,178,78,Left,3,1.500.000,5.2,70,68,Good
255754,65,71,191,87,Right,1,825,1.8,15,78,Fair
257769,54,73,175,67,Left,2,250,1.3,51,44,Fair
248865,58,68,188,83,Right,1,350,1.3,14,62,Fair
176061,67,67,173,75,Left,3,300,1.8,64,66,Good
252091,67,70,183,80,Right,3,1.200.000,3.4,66,70,Good
250805,66,70,179,77,Right,2,1.000.000,2.3,64,68,Good
230204,80,80,182,74,Right,1,16.000.000,12.5,20,64,Fair
251717,69,72,190,87,Right,2,,,45,89,Fair
259327,58,73,192,78,Right,2,425,1.3,60,69,Fair
245304,80,80,171,63,Left,4,,,82,48,Excellent
240106,63,63,178,76,Right,2,475,3.4,59,61,Good
208778,66,66,190,80,Right,1,375,3.5,22,71,Fair
256528,64,72,171,72,Left,2,1.100.000,2.2,60,56,Fair
202375,64,64,174,70,Left,3,525,2.7,68,65,Excellent
254515,52,64,182,73,Right,2,170,1.3,55,51,Good
232669,68,79,175,65,Left,3,2.400.000,2.5,70,50,Good
191909,63,63,186,77,Left,2,425,1.3,59,71,Good
213134,73,75,184,79,Right,3,3.600.000,16.5,75,73,Good
223078,60,60,191,75,Right,2,150,2.2,38,83,Fair
235456,69,78,172,70,Right,3,2.800.000,9.9,73,57,Good
252992,57,68,180,73,Right,2,325,1.3,48,55,Good
256178,54,66,176,75,Right,2,220,1.6,56,57,Good
200718,63,68,197,84,Right,2,550,1.3,48,86,Fair
179547,70,70,189,77,Right,1,725,15.5,24,67,Fair
220087,71,72,177,72,Right,2,1.600.000,8.4,68,82,Good
255187,63,63,170,63,Left,2,425,3.3,65,68,Excellent
176348,70,70,182,80,Left,3,450,2.2,75,65,Excellent
209610,70,70,166,64,Right,2,1.200.000,21.5,70,63,Good
225285,68,68,191,84,Right,3,900,6.3,70,81,Fair
247913,60,69,187,83,Right,2,450,1.3,54,71,Fair
204472,77,77,177,65,Right,3,8.500.000,55,74,69,Excellent
200962,69,69,169,61,Right,3,1.200.000,5.7,74,52,Good
236503,65,65,179,76,Left,3,625,2.3,64,66,Good
240385,61,72,187,80,Right,3,650,1.8,69,57,Good
221696,64,64,175,77,Right,3,525,1.9,66,70,Excellent
205633,75,75,182,76,Right,4,4.100.000,15,80,64,Excellent
253053,65,73,175,74,Right,2,1.300.000,1.9,65,67,Good
254796,71,87,176,65,Left,4,4.300.000,3.4,76,59,Good
237742,67,70,179,80,Right,3,1.200.000,2.2,73,80,Good
251594,58,68,190,76,Right,3,400,1.5,62,73,Good
243950,67,67,178,65,Right,3,1.000.000,2.2,66,60,Good
224494,74,80,170,66,Left,3,6.000.000,26,72,61,Fair
208001,73,76,174,68,Left,2,3.300.000,25,72,45,Good
247010,66,69,166,67,Right,4,1.000.000,2.2,66,44,Good
232110,62,72,190,90,Right,1,700,1.3,15,42,Fair
253403,49,71,173,67,Right,2,130,1.3,50,45,Fair
200061,59,59,175,75,Right,2,200,2.5,59,71,Good
257913,59,67,174,63,Left,3,450,2,62,37,Good
242212,62,62,180,67,Right,3,375,2.2,62,69,Good
208451,76,77,183,77,Right,3,8.000.000,26,80,72,Excellent
202549,63,67,191,84,Left,2,550,1.3,54,80,Good
229619,68,70,188,96,Left,2,1.200.000,1.9,53,94,Good
223214,65,68,188,77,Left,2,850,5.3,62,73,Good
241828,61,71,180,66,Right,2,600,1.3,52,72,Fair
242707,63,68,193,88,Left,2,575,1.3,41,75,Fair
211365,72,75,183,75,Left,4,2.800.000,5.3,71,67,Good
245538,71,73,170,63,Right,3,2.200.000,5.8,69,49,Excellent
238008,70,74,196,82,Right,2,1.900.000,3.5,60,75,Fair
178213,78,78,190,87,Right,3,9.000.000,17.5,78,78,Excellent
230438,62,62,182,81,Left,2,350,2.7,61,77,Good
229249,66,72,172,64,Left,3,1.300.000,2,65,33,Fair
237257,70,78,178,71,Right,3,3.000.000,3.5,71,59,Good
245492,67,77,176,65,Right,3,2.100.000,3,65,38,Good
241982,58,73,175,72,Right,2,450,2.2,61,49,Good
248131,57,74,178,70,Right,2,375,1.3,57,60,Good
172425,72,72,190,86,Right,2,550,12,52,91,Fair
192671,67,67,182,74,Right,3,450,3.4,69,72,Good
245703,70,83,193,85,Right,2,3.200.000,5.6,62,76,Fair
209997,70,72,187,85,Left,2,1.500.000,13,66,77,Fair
217989,67,67,176,69,Right,2,900,5.9,67,68,Good
244811,61,70,185,75,Left,2,625,1.4,52,65,Fair
202322,64,67,183,82,Right,2,600,1.3,59,73,Good
233886,58,65,186,80,Right,1,325,1.3,21,64,Fair
253287,71,80,171,72,Right,2,3.800.000,8.5,70,65,Excellent
248561,65,74,171,72,Right,2,1.400.000,2.8,62,55,Excellent
235051,62,73,185,80,Right,2,750,6.9,58,68,Fair
230253,69,69,180,73,Right,2,1.300.000,8.9,62,65,Good
229588,66,70,170,68,Right,3,1.000.000,2,69,63,Good
251740,58,60,177,79,Right,2,,,58,52,Good
256085,55,70,180,75,Right,2,250,1.3,59,62,Fair
248832,59,71,175,76,Left,2,475,1.3,54,62,Good
255703,64,73,180,70,Right,2,1.100.000,1.3,64,72,Good
231012,73,73,177,72,Left,3,2.800.000,13,72,48,Good
244112,66,73,179,73,Right,4,1.500.000,4.7,65,56,Good
212772,72,72,186,81,Right,2,1.400.000,13.5,57,82,Good
220253,79,84,175,69,Left,4,24.500.000,27,83,66,Excellent
255353,68,71,173,66,Right,4,1.400.000,3.2,74,51,Good
229971,75,80,182,75,Right,2,7.000.000,13,73,74,Good
234640,71,79,184,79,Right,3,3.800.000,8.4,64,78,Good
231442,67,75,179,74,Right,4,2.100.000,4.9,67,67,Good
225051,60,63,185,82,Left,2,275,1.3,53,78,Fair
243287,57,64,182,68,Right,2,300,1.3,59,59,Good
251193,65,71,180,84,Right,2,1.000.000,3.8,63,62,Good
230480,71,71,184,78,Right,4,1.900.000,11.5,76,74,Good
257944,56,72,190,83,Right,2,325,1.3,56,77,Good
242245,56,65,175,68,Right,3,300,3.1,60,61,Fair
222844,72,76,188,75,Right,3,2.700.000,9.9,72,74,Excellent
223756,68,75,186,80,Right,2,2.000.000,5,67,74,Excellent
224093,66,73,184,76,Left,2,1.400.000,4,57,77,Fair
241890,64,72,181,73,Right,3,1.200.000,2.1,61,69,Good
210935,80,81,183,72,Left,4,22.500.000,35,85,60,Excellent
240782,63,72,178,71,Right,3,1.000.000,3.7,66,58,Good
251469,70,78,178,72,Left,3,3.100.000,4.4,70,62,Good
235728,58,73,191,84,Right,2,425,1.3,49,75,Fair
196848,65,65,170,70,Right,3,650,4.4,63,60,Good
237715,75,82,183,79,Right,3,10.500.000,55,76,72,Good
228819,75,84,168,66,Right,4,11.000.000,8,77,65,Good
188856,67,67,172,64,Left,2,800,3,62,35,Good
200466,67,67,191,85,Left,1,625,5.8,24,72,Fair
223306,66,70,189,78,Left,2,1.000.000,11,59,81,Good
156253,72,72,198,85,Right,1,1.100.000,4.6,16,75,Fair
184176,71,71,180,73,Right,3,1.700.000,9.4,72,69,Excellent
155886,65,65,193,87,Right,1,325,8,18,62,Fair
251039,55,72,179,70,Right,2,300,1.3,55,55,Good
207659,65,65,188,83,Right,3,650,3,64,80,Good
253004,76,90,178,66,Right,4,15.500.000,21,77,48,Excellent
232517,72,72,163,58,Right,4,2.100.000,9,70,27,Good
251890,69,69,175,73,Right,3,875,7.7,71,74,Good
234569,76,86,184,73,Right,3,14.000.000,7.8,72,71,Good
244391,68,74,178,72,Right,3,1.700.000,4.5,67,64,Excellent
215234,66,66,179,76,Right,2,650,3.1,62,62,Fair
225682,70,70,170,70,Right,3,1.300.000,7.8,67,51,Fair
247944,64,64,190,82,Right,1,350,1.5,19,48,Fair
258648,66,74,184,75,Left,2,1.600.000,2.9,65,66,Fair
245979,63,63,181,75,Right,2,,,52,75,Good
246656,61,73,191,83,Right,2,675,1.3,55,77,Fair
234093,60,65,181,73,Right,3,325,3.5,64,69,Good
255580,60,74,180,70,Left,2,525,1.3,61,48,Good
201277,64,64,187,80,Right,2,450,2.9,61,76,Fair
226807,74,78,173,75,Right,3,4.900.000,6.2,72,69,Good
198856,69,70,185,88,Right,2,1.200.000,7.6,58,84,Good
210466,66,66,184,78,Right,2,500,5.1,58,77,Fair
258218,61,76,181,79,Right,3,700,1.3,66,62,Good
233306,80,87,190,85,Right,1,32.500.000,65,32,60,Fair
246713,59,75,173,70,Right,3,525,1.3,65,34,Good
232901,65,72,185,75,Right,2,1.300.000,6.4,68,62,Good
243511,60,74,180,75,Right,2,550,1.6,61,62,Good
210489,73,77,177,70,Left,3,3.800.000,18.5,79,65,Good
226942,55,64,175,68,Right,2,220,1.5,41,44,Fair
241486,79,86,178,75,Right,2,29.500.000,18.5,71,73,Fair
199601,70,70,181,82,Right,3,1.300.000,8.4,70,79,Excellent
255095,59,59,184,81,Right,2,50,1.6,67,66,Fair
244684,65,75,180,74,Right,2,1.400.000,7.3,66,65,Good
178614,74,74,183,87,Right,2,2.400.000,12.5,61,87,Good
210870,66,69,172,76,Right,3,1.000.000,1.6,68,66,Good
200489,70,70,189,82,Right,3,1.200.000,6.5,68,88,Good
195272,74,74,180,71,Right,3,3.800.000,21.5,75,67,Excellent
189251,77,77,180,72,Right,3,9.000.000,25.5,80,66,Excellent
242300,58,70,172,76,Right,3,450,2.1,56,63,Good
172649,71,71,167,69,Right,3,775,8.9,71,56,Good
232452,69,69,180,76,Right,2,1.100.000,2.6,63,75,Fair
255996,63,68,185,85,Right,2,575,2.8,61,71,Fair
235397,63,68,180,78,Right,3,650,2.5,65,61,Good
230195,75,75,177,74,Right,1,3.600.000,11.5,23,64,Fair
256343,72,80,185,69,Right,2,4.400.000,16,64,69,Good
251486,62,66,187,80,Left,2,500,1.3,64,79,Good
243842,62,68,178,65,Left,3,550,2.9,60,50,Good
223243,71,71,187,87,Right,2,1.200.000,19,52,81,Good
197170,71,71,175,68,Right,3,1.800.000,13,72,61,Good
202271,69,69,178,73,Right,4,1.300.000,13.5,73,58,Good
254411,61,67,180,77,Left,2,425,2.1,50,76,Fair
198285,65,68,191,85,Right,1,625,2,29,55,Fair
259223,48,68,192,81,Right,1,100,1.3,19,59,Fair
239822,68,71,182,69,Right,2,1.300.000,11.5,63,66,Fair
251613,60,73,173,62,Right,2,525,1.7,51,47,Good
250901,63,63,177,74,Left,2,325,2.6,62,57,Good
230300,67,67,178,72,Right,4,900,7.6,76,63,Good
235552,67,67,185,90,Right,2,425,2.1,54,82,Fair
240452,68,75,185,82,Left,3,2.200.000,13,64,86,Good
135507,84,84,179,67,Right,3,10.000.000,100,82,76,Excellent
221141,64,70,193,85,Left,2,825,8.1,59,82,Good
244942,61,71,189,80,Left,2,675,2.2,60,78,Good
238360,60,66,180,74,Right,2,350,1.3,59,62,Good
213030,69,69,177,73,Right,3,1.300.000,6.7,72,63,Good
242195,67,76,180,84,Right,2,1.900.000,1.8,53,70,Fair
192722,76,76,178,76,Right,3,4.200.000,27,79,60,Excellent
251243,61,74,179,71,Right,3,700,2.1,67,33,Good
228730,72,83,183,75,Right,2,4.400.000,8.7,54,80,Fair
213899,75,77,181,84,Left,2,5.500.000,19,72,84,Fair
240901,62,70,185,76,Right,3,800,1.4,65,71,Good
182372,59,59,181,68,Right,2,60,1.4,60,67,Good
239121,69,69,193,90,Right,2,1.300.000,11,65,88,Good
209597,69,72,191,86,Right,2,1.400.000,3.4,42,86,Fair
258432,64,79,190,80,Right,2,1.200.000,2.3,51,79,Fair
206662,72,72,193,84,Right,2,1.700.000,5.3,63,89,Fair
203030,76,78,190,77,Right,2,6.500.000,24.5,54,77,Fair
255650,63,67,165,62,Right,2,625,2.8,62,55,Fair
252195,60,79,175,64,Right,2,550,1.3,65,40,Good
233486,76,82,187,81,Right,2,10.000.000,18.5,68,82,Fair
258598,64,71,179,77,Left,2,1.000.000,1.3,68,63,Fair
213933,67,73,183,80,Right,2,1.300.000,1.9,64,68,Good
244041,63,77,182,80,Right,3,1.100.000,1.4,60,68,Good
239571,69,77,182,74,Left,2,2.700.000,4.6,65,66,Fair
257397,60,71,180,70,Right,2,500,2.2,56,49,Good
193133,75,75,182,82,Right,3,4.900.000,15.5,75,74,Good
244554,52,65,178,66,Right,2,170,1.3,54,46,Fair
193426,67,67,180,80,Left,4,900,3.1,66,69,Good
207835,70,71,176,74,Right,4,1.700.000,7.2,69,71,Good
172960,73,73,183,78,Right,3,2.200.000,37,69,75,Good
197936,66,66,191,78,Right,4,775,2.7,69,80,Good
235944,75,84,187,76,Left,4,11.000.000,16.5,76,69,Excellent
255345,56,63,182,80,Right,1,220,1.4,11,51,Fair
228675,75,82,179,72,Right,2,9.500.000,11.5,70,66,Good
242879,68,87,187,79,Right,1,2.400.000,1.3,27,46,Fair
220245,72,73,184,76,Right,2,2.200.000,4.4,73,73,Good
222278,70,70,177,74,Right,3,1.300.000,6.6,70,78,Fair
246093,66,69,184,77,Right,3,1.000.000,4,62,68,Good
246139,65,79,184,78,Right,1,1.300.000,11.5,18,54,Fair
257728,62,62,176,73,Left,2,190,1.5,47,69,Good
248824,58,73,180,78,Left,3,425,1.9,57,56,Good
228225,67,73,181,79,Right,2,1.300.000,9.9,64,79,Good
255715,55,75,180,74,Right,2,325,1.3,55,55,Fair
203175,63,66,180,70,Left,1,425,2.1,32,53,Fair
254807,56,79,183,75,Right,3,400,1.3,52,44,Good
221907,64,68,170,60,Left,3,775,2.1,70,50,Good
183975,71,71,184,86,Right,2,1.300.000,8,59,80,Fair
247378,65,65,166,57,Right,3,625,1.3,67,31,Good
242480,67,75,183,77,Left,2,2.000.000,2.4,60,76,Fair
187936,79,79,196,89,Right,2,11.000.000,42,80,91,Good
224656,73,79,184,82,Right,3,4.300.000,24.5,72,75,Good
251756,71,82,189,75,Left,3,3.800.000,4.9,71,81,Good
192237,66,66,184,70,Right,2,550,3.6,62,65,Good
256093,55,63,175,75,Right,2,250,1.9,60,54,Good
252879,57,63,174,75,Right,2,220,1.6,54,72,Good
230245,74,74,174,74,Left,2,2.600.000,12.5,69,65,Fair
232278,70,71,168,84,Right,3,1.700.000,4.2,70,65,Good
237580,70,72,196,90,Right,1,1.300.000,6,22,67,Fair
248577,59,65,190,83,Right,2,300,1.3,39,77,Fair
235047,72,73,164,61,Left,3,2.500.000,12,75,35,Excellent
200309,70,70,188,77,Right,3,1.300.000,22,65,73,Good
253291,59,72,181,83,Right,1,400,1.3,14,68,Fair
208739,67,67,175,70,Right,3,900,3.2,66,55,Good
247728,59,69,183,82,Left,2,425,1.3,55,71,Fair
258824,59,75,188,79,Right,2,525,1.3,64,56,Good
245715,65,79,168,65,Right,3,1.500.000,13.5,70,57,Good
209981,76,77,192,78,Left,1,5.500.000,17.5,12,69,Fair
