id,rating,reput,worth,wage,ht_cm,preferred_foot,work_rate,pace,shooting,finishing,dribbling
205347,69,1,1093,11.903,176,Right,Medium,68,63,63,68
244521,65,1,1053,11.359,180,Left,Medium,81,60,57,64
198143,75,1,1396,16.795,174,Right,High,77,67,66,83
246326,63,1,1086,11.359,173,Right,High,74,59,55,65
244558,66,1,1129,11.359,172,Right,Medium,72,33,27,54
231745,74,1,1468,18.426,73 in,Right,High,77,73,73,70
214192,65,1,1033,10.027,183,Left,Low,69,32,26,47
241707,76,1,2045,24.406,187,Left,Medium,73,46,37,70
264022,65,1,1122,10,177,Right,High,70,39,38,70
234372,65,1,1035,10,173,Right,Medium,75,44,39,49
193505,67,1,1062,14.077,72 in,Right,Medium,70,51,46,62
225114,70,1,1136,15.165,181,Right,Medium,75,70,68,77
223511,71,1,1100,10.163,69 in,Right,Medium,70,45,35,70
263740,57,1,1024,10.815,73 in,Right,Medium,69,28,22,31
172316,72,2,1060,18.97,70 in,Right,High,60,66,66,66
252419,52,1,1013,10.815,180,Right,Medium,69,43,40,53
257090,62,1,1060,10,182,Right,Medium,67,25,20,39
215938,69,1,1086,13.534,71 in,Left,High,78,60,63,61
205923,79,2,2154,55.937,182,Left,Medium,69,58,58,75
198230,79,1,1396,23.863,187,Right,Medium,49,40,40,51
235717,71,1,1295,20.057,178,Right,Medium,68,58,56,75
222991,67,1,1060,11.359,169,Right,High,77,65,64,68
256458,50,1,1008,10,67 in,Right,Medium,67,45,50,51
234947,64,1,1044,11.359,184,Left,Medium,65,33,33,61
223143,71,1,1172,15.165,183,Left,High,75,42,40,68
233932,62,1,1037,10.815,175,Left,Medium,76,32,34,61
263654,59,1,1039,10.815,69 in,Left,High,76,55,56,59
240857,58,1,1030,10.815,174,Right,Low,63,43,39,60
258286,65,1,1078,10,69 in,Right,Medium,82,54,65,67
213644,67,1,1062,14.077,70 in,Right,Low,69,52,44,60
242364,62,1,1071,11.903,188,Right,High,74,58,57,65
253824,67,1,1093,10,72 in,Right,Medium,72,61,57,63
247458,70,1,1187,11.903,178,Right,Medium,72,53,59,76
193683,76,1,1468,19.514,70 in,Left,Medium,60,64,60,70
251198,65,1,1122,17.339,72 in,Right,Medium,74,65,66,61
241646,64,1,1093,14.077,178,Right,High,80,62,66,62
223717,73,1,1295,20.057,180,Right,High,71,65,62,72
228989,55,1,1008,10.027,70 in,Right,Medium,77,52,52,56
224494,74,1,1432,26.581,67 in,Left,High,91,40,40,69
193910,71,1,1129,33.648,174,Right,Medium,65,61,59,68
202697,74,1,1324,30.93,185,Right,Medium,53,42,36,67
191861,65,1,1040,11.903,186,Right,Medium,55,65,68,57
167669,71,1,1042,11.903,68 in,Right,Medium,44,70,68,71
260377,67,1,1165,11.903,70 in,Right,Medium,71,51,49,67
256473,58,1,1031,11.903,186,Right,Low,62,26,19,28
228216,63,1,1030,10.815,175,Right,Medium,73,36,29,64
232839,69,1,1194,12.446,72 in,Left,High,73,55,51,63
258018,56,1,1024,10.272,73 in,Right,High,65,51,50,58
224088,61,1,1019,10.815,74 in,Right,Medium,55,50,45,55
193549,73,1,1179,16.252,74 in,Right,Medium,49,29,22,53
199762,67,1,1062,11.359,184,Left,High,59,64,61,63
225087,65,1,1069,13.534,174,Right,High,84,45,48,59
264337,68,1,1208,18.97,185,Right,Medium,70,68,68,65
208250,77,1,1757,25.494,71 in,Left,Medium,71,77,75,78
208919,75,1,1612,14.621,67 in,Left,High,80,65,67,80
263825,66,1,1136,12.446,71 in,Right,Medium,58,41,34,53
242534,71,1,1288,11.903,69 in,Right,High,75,55,49,70
213375,67,1,1058,13.534,172,Right,High,71,49,49,65
221633,65,1,1078,11.359,187,Right,Medium,78,44,41,64
216549,76,1,1721,42.89,194,Left,High,80,74,75,70
192930,73,2,1215,14.077,70 in,Right,High,75,72,73,74
259848,65,1,1114,10,174,Right,High,71,46,45,63
199146,64,1,1040,10.815,173,Left,Medium,68,60,59,61
216232,68,1,1086,12.99,171,Left,High,76,57,59,66
240248,63,1,1071,10.815,175,Right,Medium,77,43,33,60
248007,65,1,1026,11.359,174,Right,Medium,67,43,47,60
227579,63,1,1051,11.359,74 in,Right,High,60,64,68,59
211119,75,1,1252,14.621,70 in,Left,Medium,76,71,69,75
257242,67,1,1086,12.446,174,Left,High,75,48,49,66
253677,50,1,1007,10.815,182,Right,Medium,71,51,54,52
246340,66,1,1136,10,175,Right,Medium,81,48,50,75
190717,79,2,2081,52.675,178,Right,High,83,76,79,79
215338,62,1,1028,10,72 in,Right,High,74,60,58,65
259730,53,1,1013,10,71 in,Right,Medium,67,25,21,21
230364,73,1,1259,18.97,170,Right,Medium,63,71,69,71
252476,60,1,1039,10.272,72 in,Right,Medium,68,34,30,57
239902,64,1,1066,10.815,181,Left,High,73,55,59,66
210303,68,1,1071,14.077,182,Left,Medium,60,51,45,62
255043,68,1,1215,11.359,74 in,Right,High,69,68,69,64
231913,71,1,1172,13.534,179,Right,High,74,65,64,68
193860,72,1,1136,21.144,180,Right,High,72,67,68,67
206254,74,2,1295,19.514,180,Right,High,83,67,68,72
192020,68,1,1071,14.077,69 in,Right,High,79,50,46,65
203558,66,1,1053,11.359,176,Left,High,68,57,55,66
259859,64,1,1048,10,179,Right,Medium,63,49,42,40
255499,54,1,1016,10.272,185,Right,Low,56,35,35,33
231575,65,1,1067,10,175,Right,Medium,71,64,60,64
245283,68,1,1136,14.077,168,Right,Medium,72,61,71,83
203725,71,1,1143,14.077,173,Right,Medium,86,62,67,76
211717,62,1,1024,10.272,175,Right,High,74,51,52,60
200742,64,1,1044,10.815,75 in,Right,Medium,46,24,13,37
236177,67,1,1071,12.99,180,Left,Medium,64,67,66,75
262751,61,1,1031,10.815,75 in,Right,Medium,57,21,15,23
262255,66,1,1129,10.815,183,Left,High,86,24,21,63
241332,57,1,1024,11.359,176,Right,Medium,70,42,38,49
233139,71,1,1215,25.494,74 in,Right,High,68,72,74,66
251275,60,1,1042,11.359,185,Right,Medium,75,59,62,60
255703,63,1,1071,10.054,180,Right,Medium,65,46,40,61
243456,65,1,1071,10.815,178,Right,High,75,63,67,64
199121,63,1,1013,10.815,187,Right,Medium,51,59,61,68
204278,65,1,1037,10.815,70 in,Right,High,75,46,42,60
240398,63,1,1067,10,65 in,Right,Medium,68,56,60,65
238004,71,1,1215,13.534,177,Right,High,79,66,68,80
198000,66,1,1031,10.815,69 in,Left,Medium,63,61,60,64
234029,67,1,1071,12.99,186,Left,Medium,60,68,70,64
209232,69,1,1114,12.446,74 in,Right,Medium,62,29,23,40
248371,61,1,1057,10.815,183,Right,Medium,66,47,45,62
202940,71,1,1129,28.212,170,Right,Medium,81,65,66,74
257727,65,1,1064,10.815,172,Right,Medium,75,44,33,42
221853,66,1,1055,11.903,69 in,Left,Medium,83,57,65,61
216281,68,1,1071,12.99,181,Right,Medium,71,47,37,61
248687,72,1,1353,17.339,188,Right,Medium,65,28,24,38
200826,74,1,1259,17.339,188,Left,High,67,70,72,64
239613,78,2,3020,32.561,183,Left,Medium,70,70,76,78
261098,55,1,1022,10,70 in,Left,High,63,36,30,51
211107,73,1,1223,15.165,186,Right,Medium,59,33,30,46
253118,62,1,1058,11.359,73 in,Right,Medium,56,53,52,66
229667,73,1,1179,18.426,175,Right,High,85,69,75,77
158626,75,3,1122,12.446,176,Right,High,65,67,63,74
244206,75,1,1865,24.406,73 in,Right,Medium,61,25,21,28
176732,66,1,1016,10.272,186,Right,Medium,45,34,28,37
170472,65,1,1035,10.272,182,Left,Medium,69,56,57,62
219272,60,1,1022,10.815,71 in,Right,Medium,62,53,48,57
223650,63,1,1046,10,178,Left,High,73,41,40,63
222109,67,1,1093,11.359,183,Right,High,75,58,56,66
262620,67,1,1086,12.446,71 in,Right,High,66,65,66,72
206516,76,1,1648,36.366,185,Left,Medium,63,64,68,78
219732,75,1,1468,30.386,68 in,Right,High,94,67,65,80
220659,76,1,1721,27.668,180,Right,Medium,69,67,63,73
222396,68,1,1107,13.534,73 in,Right,Low,60,44,41,53
253351,58,1,1019,10,70 in,Left,Medium,65,37,35,48
241027,62,1,1067,10.272,166,Left,Medium,78,55,60,63
263871,58,1,1015,10.217,70 in,Right,Medium,67,48,41,62
186117,63,1,1028,10.272,74 in,Right,Medium,57,62,61,64
248406,55,1,1022,10.027,65 in,Right,Medium,58,42,41,52
254879,65,1,1060,10.272,67 in,Left,High,72,59,58,65
244006,70,1,1122,12.446,187,Left,Medium,54,41,35,51
211506,75,1,1540,24.95,182,Right,Medium,65,73,69,77
200215,77,2,1648,23.863,70 in,Right,High,60,64,61,72
248723,53,1,1016,11.359,180,Left,Medium,65,51,50,54
148403,71,1,1053,12.99,175,Right,Medium,55,67,69,66
257540,67,1,1172,14.621,180,Right,Medium,84,55,61,73
263610,56,1,1022,10,71 in,Left,Medium,60,33,29,57
240008,64,1,1086,10.19,185,Right,Medium,66,27,22,53
263306,58,1,1030,10.272,171,Left,High,81,46,47,60
263850,51,1,1009,10.109,176,Right,Low,69,52,55,45
217086,68,1,1071,15.165,68 in,Right,High,74,67,64,69
235755,68,1,1179,11.359,75 in,Left,Low,77,40,29,41
214463,71,1,1064,15.165,68 in,Right,High,77,71,73,69
202851,77,2,1721,27.668,70 in,Left,Medium,82,77,77,83
210035,82,3,3669,19.514,171,Left,High,87,65,52,83
233917,68,1,1194,14.621,176,Right,High,88,58,59,72
263669,66,1,1136,10.815,73 in,Right,High,80,65,67,75
242348,76,1,1648,23.319,74 in,Right,Medium,71,78,80,75
259806,63,1,1086,11.903,70 in,Right,Medium,66,52,49,67
238056,67,1,1100,10.815,182,Left,Medium,62,42,32,55
247450,73,1,1331,16.252,70 in,Right,High,74,65,61,73
210489,73,1,1288,21.688,177,Left,High,58,67,69,77
232195,69,1,1086,10.272,173,Right,Low,66,54,62,58
246611,63,1,1078,11.359,179,Right,Medium,64,62,65,67
222156,68,1,1165,12.446,178,Right,High,70,41,38,66
261553,60,1,1039,10,190,Right,High,56,64,65,53
206472,68,1,1058,10.815,172,Right,Medium,86,58,59,67
204701,65,1,1053,12.446,68 in,Right,Medium,80,58,58,68
239926,66,1,1093,11.903,182,Right,High,69,59,60,65
231354,68,1,1114,14.621,73 in,Right,Medium,80,59,64,68
208626,65,1,1051,11.359,181,Left,Medium,67,65,67,58
225509,64,1,1057,11.359,185,Right,High,82,61,62,63
245041,62,1,1064,10.815,73 in,Right,Medium,72,36,30,48
248781,68,1,1078,10.815,182,Right,Medium,54,29,28,57
244832,72,1,1360,10.217,71 in,Right,High,71,73,77,76
210237,68,1,1093,15.165,69 in,Right,Medium,75,56,57,70
222582,63,1,1031,10.815,184,Right,Low,66,26,18,30
204923,84,3,4463,69.528,178,Right,High,78,84,81,79
194201,75,1,1331,30.386,194,Right,Medium,59,42,29,62
240976,74,1,1432,31.474,68 in,Left,High,82,63,61,74
259205,64,1,1100,11.359,183,Right,High,69,48,41,71
200489,70,1,1071,13.534,189,Right,Medium,61,70,74,65
263915,53,1,1014,10.054,176,Right,Medium,65,29,31,59
264239,62,1,1064,15.165,180,Left,Medium,75,42,39,60
248744,66,1,1093,10.272,178,Left,Medium,54,46,38,64
198705,70,2,1100,12.446,170,Right,High,73,62,61,72
214323,69,1,1086,10.272,70 in,Right,Medium,64,51,54,65
229779,58,1,1019,10.815,190,Right,Medium,55,31,25,40
236364,62,1,1044,10.109,178,Right,Medium,63,57,55,63
232119,80,1,2803,57.568,73 in,Right,Medium,76,46,39,65
252550,56,1,1024,10.815,73 in,Right,Medium,80,54,57,55
260742,50,1,1007,10,181,Right,Medium,73,29,26,48
253927,65,1,1060,10,181,Right,Medium,66,68,70,64
248577,60,1,1022,10.082,190,Right,Medium,52,38,34,36
230888,65,1,1100,11.359,178,Right,High,75,63,64,63
212940,68,1,1114,11.903,179,Right,Medium,90,68,72,65
224975,69,1,1067,11.903,191,Right,Medium,49,45,45,39
248434,65,1,1066,10.272,186,Left,Medium,72,64,66,63
199561,76,2,1252,22.232,69 in,Right,High,64,76,77,77
257934,48,1,1004,10.272,175,Right,Low,61,34,32,45
231137,69,1,1122,15.165,185,Right,High,71,59,58,68
231472,68,1,1114,11.359,179,Right,Medium,79,25,21,49
262566,66,1,1129,10,67 in,Left,Medium,68,26,28,49
264065,51,1,1010,10,170,Right,High,66,41,36,60
197402,73,1,1172,26.037,72 in,Right,High,73,68,67,74
215139,68,1,1058,10.272,69 in,Right,Low,68,43,33,51
238236,68,1,1194,11.359,175,Right,High,85,62,65,71
255450,69,1,1136,15.165,180,Right,High,73,59,59,73
213666,75,1,1540,49.957,191,Right,Medium,65,67,66,80
224013,72,1,1244,26.037,69 in,Right,High,71,69,70,76
223922,75,1,1396,10.272,186,Left,Medium,57,72,68,71
213204,67,1,1078,10.815,176,Left,Medium,77,60,59,68
246061,64,1,1086,14.077,176,Right,Medium,63,35,28,60
262219,59,1,1039,10,72 in,Left,Medium,55,28,25,40
264266,64,1,1114,10.815,74 in,Right,High,79,64,66,63
264234,58,1,1035,10,175,Right,Medium,69,44,38,61
238717,74,1,1288,29.843,76 in,Left,Medium,68,37,33,55
213642,62,1,1037,11.359,72 in,Left,Medium,72,63,62,60
258356,67,1,1107,10.815,194,Right,Medium,55,30,22,41
244398,65,1,1069,10.815,170,Left,High,76,38,32,60
234570,72,1,1396,14.621,175,Right,High,85,65,63,78
206544,73,1,1208,19.514,185,Right,High,65,71,68,74
202599,76,2,1540,30.386,170,Right,High,80,75,76,81
242525,66,1,1114,10.815,72 in,Right,Medium,66,47,43,54
240956,71,1,1288,14.621,67 in,Left,Medium,74,44,41,68
232253,68,1,1093,11.359,174,Right,High,84,61,61,72
200677,76,1,1432,22.232,186,Right,Medium,65,38,30,62
233045,71,1,1273,15.165,185,Right,High,78,70,77,69
263397,54,1,1021,10,71 in,Right,Medium,73,46,43,60
189120,68,1,1071,13.534,185,Right,Medium,67,51,39,57
192086,75,2,1396,35.823,72 in,Right,High,78,74,73,79
213901,67,1,1078,15.708,186,Left,Low,43,26,22,29
247910,65,1,1042,10.815,177,Right,Medium,56,35,34,45
208455,69,1,1086,11.359,72 in,Right,Medium,72,54,52,61
255252,63,1,1049,10.272,194,Left,High,65,48,43,54
255769,52,1,1012,10.19,69 in,Right,Medium,77,27,23,47
182133,72,1,1053,22.232,189,Left,Low,35,53,53,56
198347,71,1,1107,12.99,180,Right,Medium,74,72,72,72
264098,58,1,1033,10.815,69 in,Left,Medium,63,25,22,46
255157,58,1,1033,10.272,71 in,Right,Medium,65,56,59,58
188377,85,3,3814,102.146,183,Right,High,92,63,51,79
235004,67,1,1058,11.903,75 in,Left,Medium,51,32,24,39
242908,67,1,1179,19.514,71 in,Right,Medium,75,60,62,73
201956,76,2,1432,16.795,196,Right,Medium,52,49,37,62
255585,64,1,1051,10.272,72 in,Left,Medium,70,39,36,58
221271,66,1,1064,10.815,72 in,Left,Medium,58,36,32,62
239207,80,1,3308,31.474,73 in,Right,High,66,81,84,72
221430,75,1,1468,16.252,182,Right,High,79,79,79,69
221553,70,1,1093,11.903,187,Right,High,69,70,73,62
210243,84,3,3922,80.401,175,Right,High,83,67,66,81
206313,68,1,1071,11.359,71 in,Right,High,68,63,67,61
246695,60,1,1039,11.903,190,Right,Low,59,22,18,33
211014,71,1,1114,14.621,176,Right,High,84,49,45,67
236845,59,1,1021,10,173,Left,High,78,44,40,57
258815,62,1,1058,12.99,70 in,Right,Medium,64,48,42,58
260001,52,1,1013,10,195,Right,Medium,58,26,22,38
255403,58,1,1046,10.217,181,Right,Medium,78,53,53,60
264067,54,1,1016,10.245,175,Right,High,67,51,52,58
193421,66,1,1024,10.815,179,Right,Medium,54,68,65,66
242426,69,1,1158,10.815,170,Right,Medium,84,71,72,73
214132,75,3,1396,14.621,65 in,Right,High,91,69,72,75
258508,55,1,1021,10.272,178,Right,Medium,76,50,49,57
224336,69,1,1086,12.446,186,Left,High,60,63,62,62
253036,71,1,1316,14.621,67 in,Left,High,78,64,65,77
242684,63,1,1053,10.815,175,Right,High,75,56,56,67
124344,67,1,,11.359,73 in,Right,Low,32,43,30,46
263262,59,1,1033,10.272,181,Right,Medium,70,24,17,22
203568,71,1,1129,20.057,72 in,Right,Medium,78,63,65,66
193301,82,3,3164,69.528,69 in,Right,High,75,82,83,83
260445,60,1,1037,10,168,Right,Medium,61,56,55,65
148696,68,1,1019,10.815,72 in,Right,High,56,64,58,62
183453,69,2,1066,11.359,75 in,Right,Medium,60,65,64,62
202231,66,1,1042,10.815,69 in,Right,Medium,66,60,54,64
256065,64,1,1093,12.446,188,Right,Medium,81,64,65,58
251372,60,1,1026,10.815,185,Right,High,72,58,58,61
251685,60,1,1037,10.272,175,Left,High,64,34,36,59
230256,81,1,2623,22.775,68 in,Left,Medium,93,66,59,77
241485,65,1,1114,12.446,175,Left,High,83,60,58,64
257367,56,1,1024,10.815,173,Left,High,77,49,50,59
191627,76,1,1540,21.688,178,Right,Medium,67,65,65,71
258942,70,1,1266,11.903,180,Right,High,82,63,64,75
263483,60,1,1024,10.272,178,Right,Medium,63,35,27,60
234883,64,1,1057,10.272,65 in,Right,High,72,56,60,62
256341,67,1,1172,10.815,177,Right,Medium,63,58,58,68
202949,63,1,1021,10.272,178,Right,Medium,73,52,56,63
226075,71,1,1114,10.163,175,Right,Medium,83,56,50,68
221931,71,1,1136,22.232,73 in,Left,High,52,70,66,71
211117,80,3,2911,58.655,188,Right,High,68,78,80,83
227732,69,1,1136,15.708,178,Right,Medium,81,68,69,73
259559,63,1,1069,10.815,76 in,Right,Low,53,35,28,49
256047,60,1,1042,10.815,72 in,Right,High,90,53,57,65
171875,75,2,1280,17.339,71 in,Left,High,69,72,65,75
263622,54,1,1016,10.082,73 in,Right,Medium,63,26,20,40
253129,65,1,1100,11.359,69 in,Right,Medium,72,59,56,70
260425,57,1,1024,10.815,171,Right,High,64,54,56,64
213228,69,1,1114,12.99,163,Right,Medium,74,58,49,70
244085,68,1,1100,12.99,180,Right,High,81,64,65,75
259866,59,1,1033,12.446,72 in,Left,Medium,53,42,40,23
242611,62,1,1064,11.359,190,Left,Medium,66,61,63,67
169345,71,1,1049,16.252,70 in,Left,High,62,59,48,68
234678,77,2,2081,28.755,73 in,Right,Medium,89,56,50,72
183581,73,1,1107,27.124,186,Right,Medium,63,58,55,62
244780,62,1,1039,11.359,177,Left,High,73,39,35,63
229498,65,1,1100,10.272,72 in,Left,Medium,72,49,40,61
264092,62,1,1071,10.815,70 in,Right,Medium,76,60,62,65
229155,72,1,1223,13.534,72 in,Left,High,71,53,46,71
236015,71,1,1302,26.581,70 in,Right,Medium,70,61,57,73
223618,70,1,1150,10.815,173,Right,High,79,64,68,74
200647,84,3,2948,55.393,190,Left,Medium,75,86,85,88
202428,67,1,1071,11.903,180,Right,Medium,75,68,68,67
225245,62,1,1039,10.136,178,Right,Medium,75,60,63,63
253807,66,1,1049,10,179,Right,Medium,61,42,43,31
247905,61,1,1030,10.272,188,Right,Low,63,24,19,29
211978,64,1,1048,10.245,189,Right,Medium,51,35,24,57
48745,69,2,1017,11.903,72 in,Right,Low,32,54,45,58
253904,64,1,1093,10,70 in,Right,High,75,63,65,64
241312,61,1,1035,11.903,183,Right,Medium,73,58,55,59
244869,66,1,1060,12.446,178,Right,Medium,75,58,56,64
205008,68,1,1093,15.165,69 in,Right,Medium,71,62,61,76
228744,64,1,1060,10.027,68 in,Right,Medium,69,50,46,64
229694,71,1,1129,14.077,68 in,Right,High,92,64,68,74
264441,56,1,1022,10.815,70 in,Left,High,84,47,48,62
220893,59,1,1022,10.815,74 in,Right,Medium,66,57,61,49
210719,76,2,1576,23.319,186,Left,Medium,76,42,31,59
227903,70,1,1259,14.621,179,Right,Medium,77,71,72,63
257000,68,1,1194,14.077,73 in,Left,Medium,56,28,21,59
258598,67,1,1136,10.815,179,Left,Medium,67,44,34,70
233166,58,1,1030,11.359,187,Right,Medium,61,33,29,51
219550,63,1,1033,10.815,196,Right,Medium,62,62,64,55
260186,63,1,1053,10.272,74 in,Left,Medium,68,57,58,63
242302,62,1,1053,10.272,70 in,Right,Medium,68,50,46,63
262941,56,1,1022,10.109,180,Left,High,72,53,59,67
190240,62,1,1026,11.359,178,Right,Medium,39,53,52,57
224438,72,1,1244,12.99,191,Left,Medium,68,71,75,68
199570,71,1,1100,23.319,66 in,Right,Medium,78,57,52,71
263420,58,1,1031,10.272,176,Right,Medium,57,61,64,54
238775,67,1,1114,11.359,170,Right,High,80,59,61,64
224558,65,1,1044,12.99,185,Right,High,60,39,33,52
242436,59,1,1035,15.165,188,Right,Medium,65,52,53,60
240747,59,1,1037,10.815,186,Right,Medium,53,44,37,49
253157,75,1,1829,21.144,69 in,Right,High,74,65,68,79
240580,58,1,1031,10.815,180,Right,Medium,77,55,60,61
179645,83,3,2695,39.084,75 in,Right,Low,67,55,55,50
236723,72,1,1223,20.601,72 in,Left,High,85,51,49,72
244801,65,1,1051,10.815,187,Left,Medium,46,66,66,58
207593,73,1,1237,17.883,177,Left,High,72,57,47,67
226456,79,2,2659,47.239,178,Right,High,68,74,72,79
257028,55,1,1019,10.163,73 in,Right,Medium,70,54,62,40
231102,77,2,2190,22.775,180,Left,Medium,74,72,68,84
252930,69,1,1208,11.359,69 in,Right,Medium,83,37,37,65
238189,63,1,1078,15.708,183,Left,Medium,74,52,51,57
210603,75,1,1353,27.668,170,Right,High,90,54,42,72
230430,81,1,2839,40.172,72 in,Right,Medium,76,81,85,78
223578,79,1,2009,29.299,185,Right,High,68,80,84,79
213581,73,1,1179,15.708,72 in,Right,Medium,52,43,38,48
264051,56,1,1024,10.245,191,Right,High,72,55,55,55
233445,64,1,1051,10.272,73 in,Left,High,68,33,25,56
236671,68,1,1165,12.446,70 in,Left,High,75,56,52,72
240943,68,1,1093,12.446,182,Right,High,72,64,62,74
237331,69,1,1215,14.621,72 in,Left,Medium,70,47,36,56
172143,74,2,1122,14.621,178,Right,Medium,37,74,67,75
247180,68,1,1187,12.446,72 in,Left,Medium,76,46,40,64
252665,52,1,1013,10.272,184,Right,High,65,51,53,56
246054,58,1,1033,10.217,178,Right,Medium,67,51,48,56
240826,63,1,1078,10.815,73 in,Right,Medium,64,56,54,61
251973,52,1,1012,10.815,69 in,Right,Medium,63,44,42,51
251051,62,1,1028,10.815,183,Right,Medium,69,63,60,60
246866,67,1,1165,11.359,71 in,Right,Medium,63,54,46,69
224188,63,1,1030,10.815,72 in,Right,Medium,68,46,47,61
246090,57,1,1026,10.815,182,Left,Medium,53,45,49,56
252086,73,1,1230,20.601,70 in,Right,High,84,50,48,71
214567,69,1,1033,10,180,Right,Medium,74,72,77,69
213136,70,1,1093,14.077,72 in,Left,Low,70,44,28,51
213868,73,1,1237,20.057,73 in,Right,Medium,73,30,18,57
262685,63,1,1026,10.272,69 in,Left,High,66,62,65,67
243549,67,1,1093,12.446,183,Right,Medium,64,28,18,42
260358,66,1,1071,11.359,72 in,Right,Medium,57,33,29,37
252006,60,1,1035,10.815,181,Right,Low,62,39,37,50
244196,63,1,1078,12.99,72 in,Left,High,79,39,35,53
261569,59,1,1037,10,175,Right,Medium,67,48,48,60
260599,69,1,1223,11.903,177,Right,Low,67,50,45,62
207858,64,1,1040,10.815,175,Left,High,65,66,65,63
203183,68,1,1071,12.99,177,Right,Medium,67,66,65,67
251831,67,1,1114,11.903,168,Right,Medium,74,52,58,70
253347,67,1,1107,12.446,180,Right,High,86,59,60,73
240277,68,1,1201,14.621,73 in,Right,Low,52,33,22,48
183921,71,1,1049,15.708,173,Right,Medium,57,59,59,69
174754,70,1,1093,14.621,71 in,Right,High,82,66,69,69
247278,66,1,1093,10.815,72 in,Left,High,78,44,41,61
201446,67,1,1078,12.446,176,Right,Medium,65,64,65,70
244602,69,1,1223,13.534,168,Right,Medium,77,62,60,75
241471,55,1,1013,10.815,181,Left,Medium,71,55,54,60
227508,77,1,1865,24.95,183,Right,Medium,63,76,77,73
243021,61,1,1046,10.815,69 in,Right,Medium,75,46,33,60
232789,70,1,1114,14.077,161,Right,High,89,67,67,68
232872,65,1,1067,10.815,182,Right,Medium,72,30,20,39
237624,62,1,1030,10.815,177,Right,Medium,65,25,19,43
245252,63,1,1071,10.815,76 in,Right,Medium,54,37,27,33
